t_ms,rate_hz
710.4,25.6
710.5,44.8
710.6,41.6
710.6999999999999,28.8
710.8,41.6
710.9000000000001,39.2
711.0000000000001,19.2
711.1,29.6
711.2,40.0
711.3000000000001,67.2
711.4,43.2
711.5,48.0
711.6,50.4
711.6999999999999,36.8
711.8,32.8
711.9000000000001,33.6
712.0000000000001,44.0
712.1,110.4
712.2,93.6
712.3000000000001,127.2
712.4,73.6
712.5,61.6
712.6,44.8
712.6999999999999,56.8
712.8,59.2
712.9000000000001,59.2
713.0000000000001,36.8
713.1,51.2
713.2,36.0
713.3000000000001,28.0
713.4,36.8
713.5,54.4
713.6,76.8
713.6999999999999,64.8
713.8,71.2
713.9,51.2
714.0000000000001,38.4
714.1,50.4
714.2,44.0
714.3000000000001,30.4
714.4,35.2
714.5,24.0
714.6,12.0
714.6999999999999,15.2
714.8,8.8
714.9,6.4
715.0000000000001,7.2
715.1,8.0
715.2,27.2
715.3000000000001,33.6
715.4,12.0
715.5,8.0
715.6,7.2
715.6999999999999,17.6
715.8,16.0
715.9,26.4
716.0000000000001,10.4
716.1,8.0
716.2,10.4
716.3000000000001,8.8
716.4,5.6
716.5,8.0
716.6,5.6
716.7,12.8
716.8,13.6
716.9,12.8
717.0000000000001,12.0
717.1,7.2
717.2,9.6
717.3000000000001,12.8
717.4,18.4
717.5,24.0
717.6,24.8
717.7,36.0
717.8,32.0
717.9,37.6
718.0000000000001,31.2
718.1,40.0
718.2,40.0
718.3000000000001,35.2
718.4,25.6
718.5,36.0
718.6,37.6
718.7,28.0
718.8,26.4
718.9,40.8
719.0000000000001,59.2
719.1,51.2
719.2,46.4
719.3000000000001,32.0
719.4,39.2
719.5,24.0
719.6,23.2
719.7,52.8
719.8,69.6
719.9,52.8
720.0000000000001,43.2
720.1,56.8
720.2,59.2
720.3000000000001,30.4
720.4,51.2
720.5,80.8
720.6,104.8
720.7,43.2
720.8,69.6
720.9,40.0
721.0000000000001,14.4
721.1,16.8
721.2,27.2
721.3000000000001,51.2
721.4,64.0
721.5,65.6
721.6,48.0
721.7,51.2
721.8,44.8
721.9,34.4
722.0000000000001,40.8
722.1,72.0
722.2,112.8
722.3000000000001,58.4
722.4,108.8
722.5,49.6
722.6,47.2
722.7,40.0
722.8,66.4
722.9,80.8
723.0000000000001,40.8
723.1,35.2
723.2,36.0
723.3000000000001,36.8
723.4,43.2
723.5,60.0
723.6,62.4
723.7,61.6
723.8,52.0
723.9,24.0
724.0000000000001,27.2
724.1,19.2
724.2,27.2
724.3000000000001,25.6
724.4,22.4
724.5,38.4
724.6,27.2
724.7,28.0
724.8,16.8
724.9,22.4
725.0000000000001,30.4
725.1,66.4
725.2,58.4
725.3000000000001,40.8
725.4,11.2
725.5,8.0
725.6,13.6
725.7,22.4
725.8,23.2
725.9,14.4
726.0000000000001,20.8
726.1,56.0
726.2,38.4
726.3000000000001,56.0
726.4,37.6
726.5,44.8
726.6,30.4
726.7,81.6
726.8,82.4
726.9,57.6
727.0,36.0
727.1,26.4
727.2,34.4
727.3000000000001,24.8
727.4,32.0
727.5,30.4
727.6,34.4
727.7,81.6
727.8,46.4
727.9,44.8
728.0,21.6
728.1,40.8
728.2,33.6
728.3000000000001,32.8
728.4,30.4
728.5,16.8
728.6,16.0
728.7,32.0
728.8,16.0
728.9,15.2
729.0,14.4
729.1,14.4
729.2,20.0
729.3000000000001,49.6
729.4,36.0
729.5,22.4
729.6,15.2
729.7,18.4
729.8,31.2
729.9,33.6
730.0,25.6
730.1,28.8
730.2,16.0
730.3000000000001,20.8
730.4,7.2
730.5,8.8
730.6,12.0
730.7,8.8
730.8,20.0
730.9,24.8
731.0,17.6
731.1,15.2
731.2,27.2
731.3000000000001,27.2
731.4000000000001,18.4
731.5,47.2
731.6,28.0
731.7,28.0
731.8,23.2
731.9,25.6
732.0,28.8
732.1,31.2
732.2,40.0
732.3000000000001,40.0
732.4000000000001,41.6
732.5,82.4
732.6,45.6
732.7,28.0
732.8,58.4
732.9,82.4
733.0,58.4
733.1,63.2
733.2,54.4
733.3000000000001,74.4
733.4000000000001,60.8
733.5,85.6
733.6,56.0
733.7,79.2
733.8,101.6
733.9,108.0
734.0,51.2
734.1,69.6
734.2,78.4
734.3000000000001,72.8
734.4000000000001,66.4
734.5,39.2
734.6,35.2
734.7,41.6
734.8,27.2
734.9,13.6
735.0,19.2
735.1,29.6
735.2,32.8
735.3000000000001,48.8
735.4000000000001,72.8
735.5,60.0
735.6,56.0
735.7,38.4
735.8,48.8
735.9,38.4
736.0,68.8
736.1,42.4
