t_ms,rate_hz
28.200000000000003,0.8
28.3,0.0
28.400000000000002,0.0
28.5,0.0
28.6,0.0
28.7,0.8
28.8,0.0
28.900000000000002,0.8
29.0,4.0
29.1,1.6
29.2,1.6
29.300000000000004,0.0
29.400000000000002,0.0
29.5,1.6
29.6,0.0
29.7,0.0
29.8,0.0
29.900000000000002,2.4
30.0,0.0
30.1,2.4
30.2,0.8
30.3,0.8
30.4,0.8
30.500000000000004,0.0
30.6,1.6
30.7,0.8
30.8,2.4
30.9,0.8
31.0,1.6
31.1,0.8
31.200000000000003,0.0
31.3,0.0
31.400000000000002,0.8
31.5,1.6
31.6,0.0
31.7,1.6
31.8,0.8
31.900000000000006,2.4
32.0,0.0
32.1,2.4
32.199999999999996,0.0
32.300000000000004,0.8
32.4,1.6
32.5,0.8
32.6,0.0
32.699999999999996,0.0
32.800000000000004,0.0
32.9,0.8
33.0,2.4
33.1,1.6
33.2,0.8
33.300000000000004,4.0
33.4,0.0
33.5,2.4
33.6,1.6
33.7,1.6
33.800000000000004,0.8
33.9,0.8
34.0,3.2
34.099999999999994,2.4
34.2,0.8
34.300000000000004,0.0
34.4,1.6
34.5,1.6
34.6,0.0
34.7,0.0
34.800000000000004,3.2
34.9,0.8
35.0,0.8
35.1,3.2
35.2,0.8
35.300000000000004,0.8
35.4,1.6
35.5,3.2
35.6,4.0
35.7,3.2
35.8,0.0
35.9,4.0
36.0,3.2
36.1,0.8
36.2,0.8
36.3,2.4
36.4,0.0
36.50000000000001,0.8
36.6,0.0
36.7,5.6
36.8,0.8
36.9,2.4
37.00000000000001,1.6
37.1,3.2
37.2,2.4
37.3,3.2
37.4,1.6
37.5,2.4
37.6,4.0
37.7,2.4
37.8,0.8
37.900000000000006,0.8
38.0,0.8
38.1,0.0
38.2,0.8
38.3,1.6
38.400000000000006,0.8
38.5,3.2
38.6,4.8
38.7,3.2
38.8,1.6
38.900000000000006,4.0
39.0,0.0
39.1,0.0
39.199999999999996,2.4
39.300000000000004,3.2
39.400000000000006,1.6
39.5,0.8
39.6,0.8
39.699999999999996,0.0
39.800000000000004,0.8
39.900000000000006,4.0
40.0,0.8
40.1,4.0
40.199999999999996,2.4
40.300000000000004,1.6
40.400000000000006,4.0
40.5,2.4
40.6,2.4
40.699999999999996,0.8
40.800000000000004,4.8
40.9,5.6
41.0,2.4
41.1,1.6
41.2,0.8
41.300000000000004,1.6
41.4,2.4
41.5,4.0
41.6,1.6
41.7,3.2
41.800000000000004,4.8
41.9,1.6
42.0,5.6
42.1,4.0
42.2,5.6
42.300000000000004,4.8
42.4,2.4
42.5,8.0
42.6,4.8
42.7,6.4
42.800000000000004,4.0
42.9,4.0
43.0,8.0
43.1,11.2
43.2,9.6
43.300000000000004,3.2
43.4,9.6
43.5,6.4
43.6,6.4
43.7,4.0
43.8,14.4
43.9,7.2
44.0,4.8
44.1,12.8
44.2,6.4
44.3,6.4
44.4,3.2
44.50000000000001,3.2
44.6,10.4
44.7,10.4
44.8,8.8
44.9,1.6
45.00000000000001,11.2
45.1,1.6
45.2,4.0
45.3,4.8
45.4,7.2
45.5,4.8
45.6,4.0
45.7,10.4
45.8,5.6
45.900000000000006,8.0
46.0,5.6
46.1,2.4
46.2,8.8
46.3,4.8
46.400000000000006,7.2
46.5,6.4
46.6,14.4
46.7,2.4
46.8,4.0
46.900000000000006,7.2
47.0,2.4
47.1,0.8
47.199999999999996,4.0
47.300000000000004,6.4
47.400000000000006,6.4
47.5,9.6
47.6,2.4
47.699999999999996,5.6
47.800000000000004,7.2
47.900000000000006,3.2
48.0,4.0
48.1,6.4
48.199999999999996,8.0
48.300000000000004,6.4
48.400000000000006,7.2
48.5,4.0
48.6,4.0
48.699999999999996,3.2
48.800000000000004,4.0
48.9,3.2
49.0,1.6
49.1,4.8
49.2,8.0
49.300000000000004,4.8
49.4,6.4
49.5,4.8
49.6,4.0
49.7,4.8
49.800000000000004,12.8
49.9,11.2
50.0,16.8
50.1,9.6
50.2,6.4
50.300000000000004,0.8
50.4,4.0
50.5,5.6
50.6,7.2
50.7,10.4
50.800000000000004,16.0
50.9,9.6
51.0,12.0
51.1,8.8
51.2,9.6
51.300000000000004,7.2
51.4,11.2
51.5,8.8
51.6,20.8
51.7,13.6
51.800000000000004,6.4
51.9,7.2
52.0,8.8
52.1,10.4
52.2,11.2
52.3,7.2
52.4,27.2
52.50000000000001,12.8
52.6,16.0
52.7,16.0
52.8,13.6
52.9,16.8
53.00000000000001,15.2
53.1,11.2
53.2,20.8
53.3,20.0
53.4,16.8
53.50000000000001,4.8
53.6,11.2
53.7,12.0
53.8,13.6
53.900000000000006,8.8
54.0,30.4
54.1,21.6
54.2,17.6
54.3,8.8
54.400000000000006,14.4
54.5,9.6
54.6,17.6
54.7,12.0
54.8,27.2
54.900000000000006,34.4
55.0,20.8
55.1,4.8
55.2,10.4
55.300000000000004,12.8
55.400000000000006,16.8
55.5,12.8
55.6,28.0
55.699999999999996,25.6
55.800000000000004,9.6
55.900000000000006,12.0
56.0,9.6
56.1,0.8
56.199999999999996,0.0
56.300000000000004,2.4
56.400000000000006,4.0
56.5,6.4
56.6,9.6
56.699999999999996,4.0
56.800000000000004,4.8
56.900000000000006,5.6
57.0,8.0
57.1,7.2
57.2,8.0
57.300000000000004,11.2
57.4,5.6
57.5,8.0
57.6,4.8
57.7,1.6
57.800000000000004,1.6
57.9,2.4
58.0,1.6
58.1,5.6
58.2,6.4
58.300000000000004,4.8
58.4,1.6
58.5,4.8
58.60000000000001,3.2
58.7,3.2
58.800000000000004,2.4
58.9,3.2
59.0,4.8
59.1,3.2
59.2,0.8
59.300000000000004,1.6
59.4,0.0
59.5,1.6
59.6,0.8
59.7,0.0
59.800000000000004,1.6
59.9,3.2
60.0,0.8
60.1,0.8
60.2,0.8
60.3,1.6
60.4,0.8
60.50000000000001,0.0
60.6,0.0
60.7,0.8
60.8,0.8
60.9,0.0
61.00000000000001,0.8
61.1,0.0
61.2,0.8
61.3,1.6
61.4,0.0
61.50000000000001,0.8
61.6,0.0
61.7,0.8
61.8,0.8
61.900000000000006,1.6
62.0,0.8
62.1,0.8
62.2,0.0
62.3,0.8
62.400000000000006,0.0
62.5,0.0
62.6,0.0
62.7,0.8
62.800000000000004,1.6
62.9,0.0
63.0,0.0
63.1,0.0
63.2,0.8
63.300000000000004,1.6
63.4,0.0
63.5,0.8
63.6,1.6
63.7,0.0
63.80000000000001,0.0
63.9,0.8
64.0,2.4
64.10000000000001,1.6
64.2,0.8
64.30000000000001,2.4
64.39999999999999,0.8
64.5,0.0
64.60000000000001,0.8
64.7,0.8
64.8,0.8
64.89999999999999,0.8
65.0,0.8
65.10000000000001,1.6
65.2,0.8
65.3,0.8
65.39999999999999,0.0
65.5,0.0
65.60000000000001,0.8
65.7,0.0
65.8,0.8
65.9,0.0
66.0,0.0
66.10000000000001,0.0
66.2,0.0
66.3,0.0
66.4,0.8
66.5,0.8
66.60000000000001,0.0
66.7,1.6
66.8,0.0
66.9,0.8
67.0,0.0
67.10000000000001,0.0
67.2,1.6
67.3,0.8
67.4,0.0
67.5,0.8
67.60000000000001,0.0
67.7,0.0
67.8,0.8
67.9,0.0
68.0,2.4
68.10000000000001,0.0
68.19999999999999,0.8
68.3,1.6
68.4,1.6
68.5,0.0
68.60000000000001,1.6
68.7,2.4
68.8,2.4
68.9,1.6
69.0,0.8
69.10000000000001,0.0
69.2,0.8
69.3,0.0
69.4,0.0
69.5,0.8
69.60000000000001,4.0
69.7,0.8
69.8,0.0
69.9,1.6
70.0,0.0
70.10000000000001,0.8
70.2,0.8
70.3,0.0
70.4,0.0
70.5,0.8
70.60000000000001,2.4
70.7,0.8
70.8,0.0
70.9,0.0
71.0,0.0
71.1,0.8
71.2,2.4
71.3,0.8
71.4,0.8
71.5,0.0
71.6,1.6
71.7,0.8
71.8,0.0
71.9,0.8
72.0,0.8
72.1,0.8
72.2,2.4
72.3,0.8
72.4,1.6
72.50000000000001,0.8
72.6,0.8
72.7,1.6
72.8,1.6
72.9,0.0
73.00000000000001,0.8
73.1,0.0
73.2,0.0
73.3,1.6
73.4,0.8
73.50000000000001,0.0
73.6,0.0
73.7,3.2
73.8,0.8
73.9,2.4
74.00000000000001,0.0
74.1,0.8
74.2,1.6
74.3,0.0
74.4,2.4
74.5,2.4
74.6,1.6
74.7,0.0
74.8,0.8
74.9,3.2
75.0,2.4
75.1,0.0
75.2,0.0
75.3,0.8
75.4,2.4
75.5,0.8
75.6,1.6
75.7,0.0
75.80000000000001,0.0
75.9,0.8
76.0,2.4
76.1,1.6
76.2,1.6
76.30000000000001,0.0
76.4,0.0
76.5,0.8
76.6,2.4
76.7,1.6
76.80000000000001,0.8
76.9,1.6
77.0,1.6
77.1,0.0
77.2,0.0
77.30000000000001,0.8
77.4,0.0
77.5,2.4
77.6,0.0
77.7,1.6
77.80000000000001,4.0
77.89999999999999,3.2
78.0,1.6
78.1,0.8
78.2,2.4
78.30000000000001,1.6
78.39999999999999,2.4
78.5,0.8
78.60000000000001,0.8
78.7,3.2
78.80000000000001,0.0
78.89999999999999,2.4
79.0,0.8
79.10000000000001,1.6
79.2,2.4
79.30000000000001,1.6
79.39999999999999,3.2
79.5,8.0
79.60000000000001,0.8
79.7,4.0
79.80000000000001,4.0
79.89999999999999,2.4
80.0,0.8
80.10000000000001,2.4
80.2,1.6
80.30000000000001,4.0
80.39999999999999,1.6
80.5,4.0
80.60000000000001,1.6
80.7,1.6
80.80000000000001,4.0
80.89999999999999,0.8
81.0,2.4
81.10000000000001,8.0
81.2,0.0
81.3,3.2
81.39999999999999,4.8
81.5,7.2
81.60000000000001,2.4
81.7,3.2
81.8,1.6
81.9,0.8
82.0,5.6
82.10000000000001,8.0
82.2,4.0
82.3,1.6
82.4,2.4
82.5,4.0
82.60000000000001,4.8
82.7,4.8
82.8,3.2
82.9,7.2
83.0,11.2
83.10000000000001,8.0
83.2,5.6
83.3,5.6
83.4,4.0
83.5,3.2
83.60000000000001,4.8
83.7,3.2
83.8,4.8
83.9,2.4
84.0,1.6
84.10000000000001,2.4
84.2,1.6
84.3,8.8
84.4,4.0
84.5,6.4
84.60000000000001,9.6
84.7,9.6
84.8,4.0
84.9,6.4
85.0,3.2
85.10000000000001,4.0
85.2,8.0
85.3,4.0
85.4,7.2
85.5,3.2
85.60000000000001,3.2
85.7,7.2
85.8,3.2
85.9,10.4
86.0,6.4
86.10000000000001,12.0
86.2,16.0
86.3,15.2
86.4,15.2
86.5,8.8
86.60000000000001,6.4
86.7,16.8
86.8,12.0
86.9,11.2
87.0,23.2
87.10000000000001,13.6
87.2,8.8
87.3,20.0
87.4,11.2
87.5,25.6
87.6,12.8
87.7,30.4
87.8,31.2
87.9,32.8
88.0,25.6
88.1,39.2
88.2,22.4
88.3,20.8
88.4,24.8
88.50000000000001,17.6
88.6,16.8
88.7,21.6
88.8,5.6
88.9,19.2
89.00000000000001,19.2
89.1,14.4
89.2,12.8
89.3,25.6
89.4,37.6
89.50000000000001,33.6
89.6,40.0
89.7,64.8
89.8,48.0
89.9,37.6
90.00000000000001,27.2
90.1,26.4
90.2,15.2
90.3,32.8
90.4,5.6
90.50000000000001,19.2
90.6,8.0
90.7,16.8
90.8,16.8
90.9,10.4
91.0,44.0
91.1,21.6
91.2,20.8
91.3,56.8
91.4,21.6
91.5,24.8
91.6,15.2
91.7,9.6
91.80000000000001,1.6
91.9,20.0
92.0,1.6
92.1,15.2
92.2,6.4
92.30000000000001,12.0
92.4,16.8
92.5,8.0
92.6,48.8
92.7,24.8
92.80000000000001,13.6
92.9,33.6
93.0,19.2
93.1,24.0
93.2,24.8
93.30000000000001,19.2
93.4,4.0
93.5,10.4
93.6,5.6
93.7,17.6
93.80000000000001,11.2
93.9,9.6
94.0,14.4
94.1,13.6
94.2,37.6
94.30000000000001,20.0
94.39999999999999,12.0
94.5,28.8
94.60000000000001,17.6
94.7,35.2
94.80000000000001,23.2
94.89999999999999,22.4
95.0,4.8
95.10000000000001,8.8
95.2,4.8
95.30000000000001,8.8
95.39999999999999,6.4
95.5,9.6
95.60000000000001,16.8
95.7,11.2
95.80000000000001,32.8
95.89999999999999,12.0
96.0,12.0
96.10000000000001,26.4
96.2,12.0
96.30000000000001,36.0
96.39999999999999,18.4
96.5,7.2
96.60000000000001,7.2
96.7,6.4
96.80000000000001,0.8
96.89999999999999,3.2
97.0,3.2
97.10000000000001,0.8
97.2,9.6
97.30000000000001,4.8
97.39999999999999,14.4
97.5,12.8
97.60000000000001,8.8
97.7,14.4
97.8,7.2
97.9,11.2
98.0,15.2
98.10000000000001,5.6
98.2,0.0
98.3,7.2
98.4,1.6
98.5,4.0
98.60000000000001,1.6
98.7,0.0
98.8,0.8
98.9,2.4
99.0,6.4
99.10000000000001,4.0
99.2,4.0
99.3,4.8
99.4,3.2
99.5,6.4
99.60000000000001,7.2
99.7,4.8
99.8,2.4
99.9,5.6
100.0,1.6
100.10000000000001,4.0
100.2,4.0
100.3,1.6
100.4,2.4
100.5,1.6
100.60000000000001,1.6
100.7,2.4
100.8,1.6
100.9,3.2
101.0,2.4
101.10000000000001,2.4
101.2,3.2
101.3,2.4
101.4,2.4
101.5,4.8
101.60000000000001,5.6
101.7,2.4
101.8,0.8
101.9,0.0
102.0,3.2
102.10000000000001,2.4
102.2,4.8
102.3,1.6
102.4,1.6
102.5,0.8
102.60000000000001,0.8
102.7,3.2
102.8,1.6
102.9,2.4
103.0,2.4
103.10000000000001,4.8
103.2,3.2
103.3,0.8
103.4,0.8
103.5,0.0
103.60000000000001,1.6
103.7,5.6
103.8,3.2
103.9,1.6
104.0,1.6
104.1,2.4
104.2,0.8
104.3,0.8
104.4,1.6
104.50000000000001,0.8
104.6,3.2
104.7,0.8
104.8,1.6
104.9,0.8
105.00000000000001,0.8
105.1,1.6
105.2,0.8
105.3,4.0
105.4,3.2
105.50000000000001,2.4
105.6,0.8
105.7,1.6
105.8,3.2
105.9,1.6
106.00000000000001,2.4
106.1,1.6
106.2,0.0
106.3,0.8
106.4,0.0
106.50000000000001,1.6
106.6,5.6
106.7,0.0
106.8,1.6
106.9,4.8
107.00000000000001,0.8
107.1,0.8
107.2,2.4
107.3,1.6
107.4,2.4
107.5,3.2
107.6,1.6
107.7,1.6
107.80000000000001,0.0
107.9,0.0
108.0,1.6
108.1,0.8
108.2,5.6
108.30000000000001,1.6
108.4,1.6
108.5,5.6
108.6,3.2
108.7,3.2
108.80000000000001,0.8
108.9,1.6
109.0,1.6
109.1,0.8
109.2,6.4
109.30000000000001,2.4
109.4,0.0
109.5,0.0
109.6,0.8
109.7,0.8
109.80000000000001,0.8
109.9,3.2
110.0,0.8
110.1,0.8
110.2,1.6
110.30000000000001,0.8
110.4,0.0
110.5,0.8
110.60000000000001,0.0
110.7,0.8
110.80000000000001,2.4
110.89999999999999,0.0
111.0,1.6
111.10000000000001,0.8
111.2,0.0
111.30000000000001,0.8
111.39999999999999,1.6
111.5,0.8
111.60000000000001,0.0
111.7,3.2
111.80000000000001,3.2
111.89999999999999,0.0
112.0,0.0
112.10000000000001,0.8
112.2,0.0
112.30000000000001,0.0
112.39999999999999,0.8
112.5,0.0
112.60000000000001,0.8
112.7,0.0
112.80000000000001,1.6
112.89999999999999,0.0
113.0,1.6
113.10000000000001,0.0
113.2,0.8
113.30000000000001,0.8
113.39999999999999,0.8
113.5,3.2
113.60000000000001,0.8
113.7,0.8
113.80000000000001,0.8
113.9,1.6
114.0,0.0
114.10000000000001,1.6
114.2,0.0
114.3,2.4
114.4,0.8
114.5,0.0
114.60000000000001,0.0
114.7,0.0
114.8,2.4
114.9,0.8
115.0,0.8
115.10000000000001,3.2
115.2,0.0
115.3,0.8
115.4,2.4
115.5,0.8
115.60000000000001,1.6
115.7,0.8
115.8,4.8
115.9,1.6
116.0,0.8
116.10000000000001,3.2
116.2,0.8
116.3,2.4
116.4,1.6
116.5,0.0
116.60000000000001,0.8
116.7,1.6
116.8,1.6
116.9,0.8
117.0,1.6
117.10000000000001,0.8
117.20000000000002,1.6
117.3,4.0
117.4,4.0
117.5,0.0
117.60000000000001,2.4
117.7,3.2
117.8,3.2
117.9,1.6
118.0,0.0
118.10000000000001,1.6
118.2,0.0
118.3,0.8
118.4,0.0
118.5,1.6
118.60000000000001,2.4
118.7,1.6
118.8,1.6
118.9,0.8
119.0,1.6
119.10000000000001,2.4
119.2,0.8
119.3,4.8
119.4,0.8
119.5,2.4
119.60000000000001,1.6
119.7,1.6
119.8,1.6
119.9,0.8
120.0,1.6
120.10000000000001,0.8
120.2,1.6
120.3,4.0
120.4,0.8
120.50000000000001,0.8
120.6,2.4
120.7,3.2
120.8,1.6
120.9,0.0
121.00000000000001,1.6
121.1,0.0
121.2,0.8
121.3,0.8
121.4,0.0
121.50000000000001,1.6
121.6,0.8
121.7,0.0
121.8,0.8
121.9,1.6
122.00000000000001,0.8
122.1,0.8
122.2,1.6
122.3,0.0
122.4,2.4
122.50000000000001,0.0
122.6,0.8
122.7,0.0
122.8,0.8
122.9,1.6
123.00000000000001,1.6
123.1,0.8
123.2,0.8
123.3,0.0
123.4,1.6
123.50000000000001,0.8
123.6,0.0
123.7,0.8
123.80000000000001,0.8
123.9,1.6
124.0,1.6
124.1,0.8
124.2,1.6
124.30000000000001,0.8
124.4,1.6
124.5,0.0
124.6,0.8
124.7,0.8
124.80000000000001,0.8
124.9,0.0
125.0,0.0
125.10000000000001,2.4
125.2,1.6
125.3,1.6
125.4,0.8
125.5,0.8
125.60000000000001,0.8
125.7,0.8
125.8,0.8
125.9,0.8
126.0,0.0
126.10000000000001,0.0
126.2,0.8
126.3,0.0
126.4,0.0
126.5,0.0
126.60000000000001,0.8
126.7,2.4
126.8,0.8
126.9,1.6
127.0,0.0
127.10000000000002,0.0
127.2,0.0
127.3,0.8
127.4,0.0
127.5,0.0
127.60000000000002,0.8
127.7,0.0
127.8,0.8
127.9,2.4
128.0,2.4
128.10000000000002,0.0
128.20000000000002,0.8
128.29999999999998,0.8
128.4,0.0
128.5,0.8
128.60000000000002,3.2
128.70000000000002,3.2
128.79999999999998,0.8
128.9,0.8
129.0,2.4
129.1,2.4
129.20000000000002,0.8
129.29999999999998,2.4
129.4,0.8
129.5,0.0
129.6,1.6
129.70000000000002,0.8
129.79999999999998,0.8
129.9,0.0
130.0,1.6
130.1,1.6
130.20000000000002,1.6
130.29999999999998,0.8
130.4,0.8
130.5,2.4
130.6,0.0
130.70000000000002,1.6
130.79999999999998,1.6
130.9,1.6
131.0,0.0
131.1,0.8
131.20000000000002,1.6
131.3,0.0
131.4,0.8
131.5,0.0
131.6,0.0
131.70000000000002,0.8
131.8,1.6
131.9,1.6
132.0,4.0
132.1,0.8
132.20000000000002,1.6
132.3,0.8
132.4,2.4
132.5,1.6
132.6,2.4
132.70000000000002,0.0
132.8,0.0
132.9,4.0
133.0,1.6
133.1,0.8
133.20000000000002,0.8
133.3,2.4
133.4,1.6
133.5,0.8
133.6,2.4
133.70000000000002,3.2
133.8,0.8
133.9,2.4
134.0,1.6
134.1,2.4
134.20000000000002,1.6
134.3,0.8
134.4,0.8
134.5,4.0
134.6,2.4
134.70000000000002,2.4
134.8,3.2
134.9,3.2
135.0,2.4
135.1,2.4
135.20000000000002,5.6
135.3,3.2
135.4,4.8
135.5,2.4
135.6,3.2
135.70000000000002,3.2
135.8,3.2
135.89999999999998,0.8
136.0,1.6
136.1,0.0
136.20000000000002,3.2
136.3,4.0
136.39999999999998,8.0
136.5,7.2
136.6,4.0
136.70000000000002,9.6
136.8,12.8
136.89999999999998,8.0
137.0,8.8
137.1,9.6
137.20000000000002,11.2
137.3,4.8
137.4,5.6
137.5,0.0
137.6,3.2
137.70000000000002,0.8
137.8,7.2
137.9,2.4
138.0,4.0
138.1,11.2
138.20000000000002,4.8
138.3,4.8
138.4,5.6
138.5,4.0
138.6,5.6
138.70000000000002,13.6
138.8,11.2
138.9,3.2
139.0,4.8
139.1,3.2
139.20000000000002,5.6
139.3,2.4
139.4,12.0
139.5,5.6
139.6,5.6
139.70000000000002,9.6
139.8,4.8
139.9,8.8
140.0,10.4
140.1,4.8
140.20000000000002,5.6
140.3,8.8
140.4,13.6
140.5,7.2
140.6,11.2
140.70000000000002,4.0
140.8,11.2
140.9,8.8
141.0,8.8
141.1,6.4
141.20000000000002,8.0
141.3,8.8
141.4,8.0
141.5,25.6
141.6,16.0
141.70000000000002,0.8
141.8,2.4
141.9,8.8
142.0,12.8
142.1,20.0
142.2,11.2
142.3,6.4
142.4,15.2
142.5,23.2
142.6,21.6
142.7,9.6
142.8,8.0
142.9,11.2
143.0,13.6
143.1,28.8
143.2,21.6
143.3,8.0
143.4,8.0
143.5,13.6
143.6,15.2
143.7,18.4
143.8,16.0
143.9,7.2
144.0,20.8
144.1,33.6
144.2,42.4
144.3,20.0
144.4,28.0
144.50000000000003,33.6
144.6,35.2
144.7,116.8
144.8,39.2
144.9,23.2
145.00000000000003,16.0
145.1,34.4
145.2,32.8
145.3,52.8
145.4,52.0
145.50000000000003,17.6
145.6,40.0
145.7,68.0
145.8,92.8
145.9,56.0
146.00000000000003,86.4
146.1,30.4
146.2,93.6
146.3,207.2
146.4,90.4
146.50000000000003,44.0
146.6,43.2
146.7,112.0
146.8,80.8
146.9,60.8
147.00000000000003,75.2
147.1,24.8
147.2,25.6
147.3,64.8
147.4,53.6
147.50000000000003,37.6
147.6,77.6
147.7,60.0
147.8,103.2
147.9,56.0
148.00000000000003,32.8
148.1,29.6
148.2,20.0
148.3,17.6
148.4,20.0
148.50000000000003,7.2
148.6,19.2
148.7,6.4
148.8,3.2
148.9,8.0
149.0,7.2
149.1,8.8
149.2,7.2
149.3,8.0
149.4,14.4
149.5,4.8
149.6,0.8
149.7,4.0
149.8,1.6
149.9,1.6
150.0,0.8
150.1,3.2
150.2,2.4
150.3,0.8
150.4,0.0
150.5,0.0
150.6,1.6
150.7,3.2
150.8,4.0
150.9,0.8
151.0,3.2
151.10000000000002,0.8
151.2,0.0
151.3,0.0
151.4,1.6
151.5,0.8
151.60000000000002,0.0
151.7,0.0
151.8,1.6
151.9,0.0
152.0,1.6
152.10000000000002,0.0
152.2,0.0
152.3,0.0
152.4,0.0
152.5,0.8
152.60000000000002,0.0
152.7,0.0
152.8,0.8
152.9,0.8
153.0,0.0
153.10000000000002,0.8
153.2,0.0
153.3,0.0
153.4,0.0
153.5,0.0
153.60000000000002,0.0
153.7,0.0
153.8,1.6
153.9,0.0
154.0,0.8
154.10000000000002,0.0
154.2,0.0
154.3,0.0
154.4,1.6
154.5,0.8
154.60000000000002,0.8
154.7,0.8
154.8,0.0
154.9,0.8
155.0,0.0
155.10000000000002,0.0
155.2,0.0
