t_ms,rate_hz
0.0,0.0
0.1,10.666666666666666
0.2,26.666666666666668
0.30000000000000004,21.333333333333332
0.4,10.666666666666666
0.5,10.666666666666666
0.6000000000000001,10.666666666666666
0.7,5.333333333333333
0.8,0.0
0.9,0.0
1.0,5.333333333333333
1.1,5.333333333333333
1.2000000000000002,0.0
1.3,5.333333333333333
1.4,0.0
1.5,0.0
1.6,5.333333333333333
1.7000000000000002,5.333333333333333
1.8,5.333333333333333
1.9,10.666666666666666
2.0,0.0
2.1,10.666666666666666
2.2,10.666666666666666
2.3,10.666666666666666
2.4000000000000004,0.0
2.5,0.0
2.6,5.333333333333333
2.7,0.0
2.8,0.0
2.9000000000000004,5.333333333333333
3.0,10.666666666666666
3.1,10.666666666666666
3.2,10.666666666666666
3.3,0.0
3.4000000000000004,5.333333333333333
3.5,21.333333333333332
3.6,5.333333333333333
3.7,10.666666666666666
3.8,10.666666666666666
3.9000000000000004,5.333333333333333
4.0,10.666666666666666
4.1000000000000005,5.333333333333333
4.2,0.0
4.3,0.0
4.4,5.333333333333333
4.5,5.333333333333333
4.6,0.0
4.7,5.333333333333333
4.800000000000001,0.0
4.8999999999999995,16.0
5.0,10.666666666666666
5.1000000000000005,10.666666666666666
5.2,5.333333333333333
5.3,0.0
5.4,0.0
5.5,5.333333333333333
5.6,0.0
5.7,0.0
5.800000000000001,5.333333333333333
5.8999999999999995,5.333333333333333
6.0,10.666666666666666
6.1000000000000005,0.0
6.2,5.333333333333333
6.3,10.666666666666666
6.4,0.0
6.5,5.333333333333333
6.6,10.666666666666666
6.7,0.0
6.800000000000001,10.666666666666666
6.9,0.0
7.0,5.333333333333333
7.1000000000000005,0.0
7.2,0.0
7.3,16.0
7.4,5.333333333333333
7.5,5.333333333333333
7.6,5.333333333333333
7.7,0.0
7.800000000000001,0.0
7.9,5.333333333333333
8.0,0.0
8.1,0.0
8.200000000000001,0.0
8.3,0.0
8.4,5.333333333333333
8.5,0.0
8.6,0.0
8.700000000000001,5.333333333333333
8.8,0.0
8.9,5.333333333333333
9.0,0.0
9.1,5.333333333333333
9.2,0.0
9.3,0.0
9.4,0.0
9.5,0.0
9.600000000000001,0.0
9.7,0.0
9.799999999999999,0.0
9.9,5.333333333333333
10.0,0.0
10.100000000000001,5.333333333333333
10.200000000000001,5.333333333333333
10.3,5.333333333333333
10.4,0.0
10.5,0.0
10.6,0.0
10.700000000000001,0.0
10.8,0.0
10.9,0.0
11.0,0.0
11.1,0.0
11.2,0.0
11.3,0.0
11.4,5.333333333333333
11.5,5.333333333333333
11.600000000000001,0.0
11.7,0.0
11.799999999999999,5.333333333333333
11.9,0.0
12.0,5.333333333333333
12.100000000000001,0.0
12.200000000000001,5.333333333333333
12.3,0.0
12.4,5.333333333333333
12.5,5.333333333333333
12.6,5.333333333333333
12.700000000000001,0.0
12.8,0.0
12.9,16.0
13.0,16.0
13.1,0.0
13.2,0.0
13.3,0.0
13.4,0.0
13.5,0.0
13.600000000000001,0.0
13.7,0.0
13.8,0.0
13.9,5.333333333333333
14.0,0.0
14.100000000000001,16.0
14.200000000000001,0.0
14.3,0.0
14.4,0.0
14.5,0.0
14.6,5.333333333333333
14.700000000000001,5.333333333333333
14.8,5.333333333333333
14.9,0.0
15.0,0.0
15.1,0.0
15.2,0.0
15.3,0.0
15.4,0.0
15.5,5.333333333333333
15.600000000000001,0.0
15.700000000000001,0.0
15.8,21.333333333333332
15.9,0.0
16.0,0.0
16.099999999999998,0.0
16.2,5.333333333333333
16.3,0.0
16.400000000000002,0.0
16.5,0.0
16.6,5.333333333333333
16.7,0.0
16.8,0.0
16.900000000000002,0.0
17.0,0.0
17.1,0.0
17.2,0.0
17.3,0.0
17.400000000000002,0.0
17.5,0.0
17.6,0.0
17.7,0.0
17.8,5.333333333333333
17.9,0.0
18.0,0.0
18.1,0.0
18.2,0.0
18.3,0.0
18.4,0.0
18.500000000000004,5.333333333333333
18.6,5.333333333333333
18.7,5.333333333333333
18.8,5.333333333333333
18.9,5.333333333333333
19.0,5.333333333333333
19.1,0.0
19.200000000000003,0.0
19.3,0.0
19.4,0.0
19.5,0.0
19.599999999999998,0.0
19.700000000000003,0.0
19.8,0.0
19.900000000000002,5.333333333333333
20.0,0.0
20.099999999999998,0.0
20.200000000000003,0.0
20.3,0.0
20.400000000000002,5.333333333333333
20.5,0.0
20.6,0.0
20.7,0.0
20.8,0.0
20.900000000000002,5.333333333333333
21.0,5.333333333333333
21.1,5.333333333333333
21.2,5.333333333333333
21.3,0.0
21.400000000000002,0.0
21.5,0.0
21.6,0.0
21.7,0.0
21.8,0.0
21.9,0.0
22.0,5.333333333333333
22.1,0.0
22.2,0.0
22.3,0.0
22.4,5.333333333333333
22.500000000000004,0.0
22.6,0.0
22.7,0.0
22.8,0.0
22.9,0.0
23.0,5.333333333333333
23.1,0.0
23.200000000000003,0.0
23.3,0.0
23.4,0.0
23.5,0.0
23.599999999999998,0.0
23.700000000000003,0.0
23.8,0.0
23.900000000000002,0.0
24.0,0.0
24.099999999999998,0.0
24.200000000000003,0.0
24.3,0.0
24.400000000000002,0.0
24.5,0.0
24.6,5.333333333333333
24.7,5.333333333333333
24.8,0.0
24.900000000000002,0.0
25.0,0.0
25.1,0.0
25.2,0.0
25.3,0.0
25.400000000000002,5.333333333333333
25.5,0.0
25.6,0.0
25.7,0.0
25.8,0.0
25.900000000000002,0.0
26.0,10.666666666666666
26.1,5.333333333333333
26.2,5.333333333333333
26.3,0.0
26.4,5.333333333333333
26.500000000000004,0.0
26.6,0.0
26.7,0.0
26.8,5.333333333333333
26.9,0.0
27.0,0.0
27.1,0.0
27.200000000000003,0.0
27.3,0.0
27.4,0.0
27.5,5.333333333333333
27.6,0.0
27.700000000000003,5.333333333333333
27.8,0.0
27.900000000000002,0.0
28.0,0.0
28.099999999999998,5.333333333333333
28.200000000000003,0.0
28.3,0.0
28.400000000000002,0.0
28.5,0.0
28.6,0.0
28.7,0.0
28.8,0.0
28.900000000000002,0.0
29.0,0.0
29.1,0.0
29.2,0.0
29.300000000000004,5.333333333333333
29.400000000000002,5.333333333333333
29.5,10.666666666666666
29.6,0.0
29.7,0.0
29.8,0.0
29.900000000000002,5.333333333333333
30.0,0.0
30.1,0.0
30.2,0.0
30.3,0.0
30.4,0.0
30.500000000000004,0.0
30.6,0.0
30.7,0.0
30.8,0.0
30.9,0.0
31.0,5.333333333333333
31.1,0.0
31.200000000000003,5.333333333333333
31.3,5.333333333333333
31.400000000000002,5.333333333333333
31.5,0.0
31.6,0.0
31.7,5.333333333333333
31.8,0.0
31.900000000000006,0.0
32.0,0.0
32.1,0.0
32.199999999999996,0.0
32.300000000000004,0.0
32.4,0.0
32.5,5.333333333333333
32.6,0.0
32.699999999999996,0.0
32.800000000000004,0.0
32.9,0.0
33.0,5.333333333333333
33.1,0.0
33.2,0.0
33.300000000000004,10.666666666666666
33.4,5.333333333333333
33.5,0.0
33.6,0.0
33.7,5.333333333333333
33.800000000000004,0.0
33.9,5.333333333333333
34.0,0.0
34.099999999999994,0.0
34.2,5.333333333333333
34.300000000000004,0.0
34.4,0.0
34.5,5.333333333333333
34.6,10.666666666666666
34.7,5.333333333333333
34.800000000000004,0.0
34.9,0.0
35.0,0.0
35.1,0.0
35.2,0.0
35.300000000000004,0.0
35.4,0.0
35.5,5.333333333333333
35.6,0.0
35.7,0.0
35.8,0.0
35.9,5.333333333333333
36.0,5.333333333333333
36.1,5.333333333333333
36.2,5.333333333333333
36.3,0.0
36.4,5.333333333333333
36.50000000000001,5.333333333333333
36.6,0.0
36.7,0.0
36.8,0.0
36.9,0.0
37.00000000000001,0.0
37.1,0.0
37.2,0.0
37.3,5.333333333333333
37.4,0.0
37.5,5.333333333333333
37.6,0.0
37.7,0.0
37.8,5.333333333333333
37.900000000000006,0.0
38.0,0.0
38.1,0.0
38.2,0.0
38.3,0.0
38.400000000000006,0.0
38.5,0.0
38.6,5.333333333333333
38.7,0.0
38.8,0.0
38.900000000000006,0.0
39.0,0.0
39.1,0.0
39.199999999999996,0.0
39.300000000000004,10.666666666666666
39.400000000000006,0.0
39.5,0.0
39.6,0.0
39.699999999999996,0.0
39.800000000000004,0.0
39.900000000000006,0.0
40.0,0.0
40.1,5.333333333333333
40.199999999999996,5.333333333333333
40.300000000000004,0.0
40.400000000000006,0.0
40.5,0.0
40.6,5.333333333333333
40.699999999999996,0.0
40.800000000000004,0.0
40.9,5.333333333333333
41.0,0.0
41.1,5.333333333333333
41.2,0.0
41.300000000000004,0.0
41.4,0.0
41.5,0.0
41.6,10.666666666666666
41.7,5.333333333333333
41.800000000000004,5.333333333333333
41.9,0.0
42.0,0.0
42.1,0.0
42.2,5.333333333333333
42.300000000000004,0.0
42.4,5.333333333333333
42.5,0.0
42.6,0.0
42.7,5.333333333333333
42.800000000000004,0.0
42.9,0.0
43.0,0.0
43.1,0.0
43.2,5.333333333333333
43.300000000000004,0.0
43.4,0.0
43.5,0.0
43.6,0.0
43.7,0.0
43.8,5.333333333333333
43.9,0.0
44.0,0.0
44.1,5.333333333333333
44.2,0.0
44.3,0.0
44.4,0.0
44.50000000000001,0.0
44.6,5.333333333333333
44.7,0.0
44.8,0.0
44.9,0.0
45.00000000000001,0.0
45.1,5.333333333333333
45.2,0.0
45.3,0.0
45.4,0.0
45.5,5.333333333333333
45.6,0.0
45.7,0.0
45.8,0.0
45.900000000000006,0.0
46.0,0.0
46.1,0.0
46.2,0.0
46.3,0.0
46.400000000000006,0.0
46.5,0.0
46.6,0.0
46.7,0.0
46.8,0.0
46.900000000000006,0.0
47.0,5.333333333333333
47.1,0.0
47.199999999999996,0.0
47.300000000000004,0.0
47.400000000000006,5.333333333333333
47.5,0.0
47.6,0.0
47.699999999999996,5.333333333333333
47.800000000000004,0.0
47.900000000000006,0.0
48.0,0.0
48.1,0.0
48.199999999999996,0.0
48.300000000000004,0.0
48.400000000000006,0.0
48.5,0.0
48.6,0.0
48.699999999999996,5.333333333333333
48.800000000000004,0.0
48.9,0.0
49.0,0.0
49.1,10.666666666666666
49.2,5.333333333333333
49.300000000000004,0.0
49.4,10.666666666666666
49.5,0.0
49.6,0.0
49.7,0.0
49.800000000000004,0.0
49.9,10.666666666666666
50.0,0.0
50.1,0.0
50.2,5.333333333333333
50.300000000000004,0.0
50.4,5.333333333333333
50.5,5.333333333333333
50.6,0.0
50.7,0.0
